customer_id,cohort_month,tenure_months,plan,monthly_charges,support_calls_last_90d,login_days_last_30d,churned
C01819,2023-11,7,Standard,63.09,1,16,0
C01820,2023-01,33,Premium,99.07,2,28,0
C01821,2024-01,30,Basic,27.43,3,37,0
C01822,2023-11,44,Basic,33.99,3,0,0
C01823,2023-08,47,Basic,40.23,2,19,0
C01824,2023-02,35,Basic,28.63,1,13,0
C01825,2024-05,18,Standard,56.37,1,23,0
C01826,2023-06,43,Standard,58.86,0,9,0
C01827,2023-08,6,Premium,102.64,1,13,1
C01828,2023-03,9,Basic,28.9,0,0,0
C01829,2023-02,24,Premium,105.23,1,14,0
C01830,2023-08,11,Standard,56.49,1,8,0
C01831,2024-03,49,Premium,101.42,0,21,0
C01832,2024-04,23,Standard,54.67,1,17,0
C01833,2023-04,12,Standard,61.03,1,5,0
C01834,2023-01,25,Standard,58.87,0,16,0
C01835,2023-10,55,Premium,100.08,4,7,1
C01836,2023-12,7,Premium,108.64,2,15,0
C01837,2023-06,38,Premium,101.6,1,0,0
C01838,2023-06,17,Premium,96.12,3,0,0
C01839,2023-09,18,Standard,55.04,1,10,1
C01840,2024-02,48,Standard,61.06,2,19,0
C01841,2023-12,58,Basic,26.07,1,12,0
C01842,2023-05,12,Premium,104.93,1,25,0
C01843,2024-04,57,Premium,101.23,2,19,0
C01844,2023-09,45,Premium,103.09,2,26,0
C01845,2024-06,25,Basic,20.74,1,18,0
C01846,2023-12,36,Basic,35.02,1,11,0
C01847,2023-04,22,Premium,89.8,1,12,0
C01848,2023-04,12,Basic,33.28,1,18,0
C01849,2023-12,11,Standard,56.03,1,15,0
C01850,2023-03,4,Standard,73.65,2,29,0
C01851,2023-02,4,Premium,96.43,3,12,0
C01852,2024-05,8,Standard,62.41,2,25,1
C01853,2023-07,32,Basic,23.28,2,11,0
C01854,2023-10,34,Premium,98.26,1,16,0
C01855,2023-09,13,Basic,37.15,1,9,0
C01856,2023-12,4,Premium,93.65,2,25,0
C01857,2024-02,48,Basic,23.02,0,15,0
C01858,2023-06,50,Standard,64.34,2,22,0
C01859,2023-06,2,Standard,65.34,1,28,0
C01860,2023-06,31,Premium,96.84,2,1,0
C01861,2024-02,45,Standard,56.51,0,9,0
C01862,2024-06,48,Premium,97.89,4,28,0
C01863,2023-03,52,Basic,29.12,5,24,0
C01864,2023-08,10,Basic,25.08,1,4,0
C01865,2024-02,12,Premium,90.25,3,25,0
C01866,2023-03,25,Standard,58.05,1,0,0
C01867,2023-06,45,Standard,59.51,1,7,0
C01868,2023-05,4,Basic,25.53,0,0,0
C01869,2023-06,6,Basic,29.02,0,16,0
C01870,2024-06,7,Basic,34.39,2,15,0
C01871,2023-06,36,Basic,34.96,2,20,1
C01872,2023-03,51,Premium,101.64,1,12,0
C01873,2023-04,15,Premium,103.69,0,11,0
C01874,2023-09,16,Premium,112.93,1,22,0
C01875,2023-08,51,Standard,70.39,0,13,0
C01876,2024-05,44,Basic,42.13,1,20,0
C01877,2024-04,15,Basic,31.9,1,1,0
C01878,2024-03,6,Basic,27.42,2,13,1
C01879,2024-04,35,Premium,98.35,1,15,0
C01880,2024-03,34,Standard,57.15,1,8,1
C01881,2023-02,59,Premium,99.42,2,18,0
C01882,2024-05,55,Basic,23.94,2,17,0
C01883,2023-01,26,Premium,102.25,0,21,0
C01884,2024-04,1,Basic,28.58,1,1,0
C01885,2024-02,48,Standard,60.03,3,11,0
C01886,2024-03,46,Standard,60.69,1,14,0
C01887,2024-05,39,Standard,49.67,2,18,0
C01888,2023-08,10,Standard,66.84,1,17,0
C01889,2023-03,50,Premium,102.92,2,10,0
C01890,2023-10,34,Standard,59.6,3,5,0
C01891,2024-03,15,Basic,28.56,3,0,1
C01892,2024-06,17,Standard,56.73,3,16,0
C01893,2023-04,22,Premium,93.54,1,20,0
C01894,2023-09,23,Standard,53.67,0,8,0
C01895,2023-07,43,Basic,29.52,2,9,0
C01896,2023-12,3,Basic,33.8,1,4,0
C01897,2023-12,42,Premium,101.73,3,21,0
C01898,2023-01,59,Basic,34.97,3,7,0
C01899,2023-04,39,Basic,29.74,2,10,0
C01900,2024-03,1,Premium,95.43,1,8,1
C01901,2023-03,21,Basic,29.18,1,22,0
C01902,2024-02,54,Premium,99.59,4,10,0
C01903,2023-01,53,Standard,61.94,1,6,0
C01904,2023-05,29,Premium,91.87,1,0,0
C01905,2024-04,22,Standard,60.51,4,0,0
C01906,2023-08,32,Standard,57.75,4,3,0
C01907,2023-04,49,Premium,90.61,2,6,0
C01908,2024-06,51,Standard,50.11,1,13,0
C01909,2023-09,13,Basic,28.16,1,18,0
C01910,2023-04,6,Premium,98.39,1,9,1
C01911,2023-04,59,Premium,90.52,3,18,0
C01912,2024-05,10,Basic,25.48,1,10,0
C01913,2023-09,51,Standard,56.52,2,24,0
C01914,2023-07,19,Standard,60.86,4,15,1
C01915,2023-03,36,Premium,98.78,2,24,0
C01916,2023-12,56,Premium,97.51,0,21,0
C01917,2023-10,5,Standard,51.82,4,13,0
C01918,2023-01,46,Premium,100.07,0,21,0
C01919,2023-09,41,Standard,61.36,0,16,0
C01920,2024-01,39,Premium,102.99,0,16,0
C01921,2023-08,37,Basic,26.84,1,33,0
C01922,2024-02,25,Premium,87.17,3,15,1
C01923,2023-01,52,Premium,104.11,2,15,0
C01924,2024-05,42,Standard,58.76,3,7,0
C01925,2023-06,56,Standard,58.43,3,5,0
C01926,2024-02,11,Standard,66.07,1,28,0
C01927,2023-04,60,Standard,56.16,1,9,0
C01928,2023-10,4,Standard,59.2,4,10,0
C01929,2023-01,32,Basic,24.27,3,22,0
C01930,2023-07,31,Standard,54.38,3,13,0
C01931,2024-06,42,Premium,92.99,0,8,0
C01932,2023-07,47,Standard,67.59,5,4,1
C01933,2023-12,39,Premium,106.39,1,13,0
C01934,2023-07,8,Basic,39.06,2,17,0
C01935,2024-02,58,Premium,95.69,2,10,0
C01936,2023-07,24,Standard,64.5,2,10,0
C01937,2024-02,12,Standard,51.94,1,18,0
C01938,2023-04,23,Standard,48.61,2,12,0
C01939,2024-05,32,Premium,95.83,0,16,0
C01940,2024-04,43,Standard,65.3,1,20,0
C01941,2023-10,11,Basic,33.77,3,10,1
C01942,2023-04,37,Standard,58.92,1,27,0
C01943,2023-09,36,Premium,98.01,3,6,1
C01944,2024-01,55,Basic,27.53,2,7,0
C01945,2024-02,28,Standard,54.78,1,13,0
C01946,2023-07,23,Standard,51.3,1,16,0
C01947,2024-05,55,Basic,28.65,1,16,0
C01948,2023-09,56,Basic,30.06,1,19,0
C01949,2024-01,60,Premium,102.4,1,34,0
C01950,2023-09,24,Premium,107.41,0,20,0
C01951,2024-02,20,Basic,22.83,0,17,0
C01952,2023-10,39,Premium,91.53,1,22,0
C01953,2024-05,14,Basic,26.84,3,32,1
C01954,2023-01,38,Basic,43.76,1,18,0
C01955,2023-03,36,Basic,32.47,1,7,1
C01956,2024-04,43,Premium,96.63,1,14,0
C01957,2024-06,42,Basic,22.56,1,18,0
C01958,2023-06,47,Basic,25.86,2,6,1
C01959,2024-02,2,Standard,58.11,1,17,0
C01960,2023-06,22,Standard,63.8,3,17,0
C01961,2023-04,35,Standard,61.32,1,16,0
C01962,2024-06,4,Basic,27.13,0,10,0
C01963,2023-04,5,Premium,95.13,1,15,0
C01964,2024-02,16,Premium,112.0,1,6,0
C01965,2024-02,4,Premium,96.33,1,14,0
C01966,2023-12,35,Basic,28.89,3,20,0
C01967,2023-10,5,Premium,98.38,3,20,1
C01968,2024-04,42,Standard,63.98,0,5,0
C01969,2023-04,3,Basic,25.29,4,6,0
C01970,2024-03,34,Standard,49.38,0,19,0
C01971,2023-08,5,Standard,69.18,3,11,1
C01972,2023-12,34,Standard,63.76,2,18,0
C01973,2023-08,60,Basic,25.94,4,15,0
C01974,2023-01,53,Premium,91.55,2,9,0
C01975,2023-08,57,Basic,38.6,1,13,0
C01976,2023-03,56,Premium,95.51,2,0,0
C01977,2023-05,37,Premium,94.21,4,29,0
C01978,2024-06,7,Basic,34.45,1,23,0
C01979,2023-03,35,Premium,98.28,1,21,0
C01980,2023-11,53,Premium,105.25,2,12,0
C01981,2023-03,10,Standard,62.64,5,13,0
C01982,2024-05,23,Premium,105.09,1,2,1
C01983,2024-02,30,Premium,85.64,1,6,0
C01984,2024-01,46,Standard,55.47,1,8,0
C01985,2023-02,58,Basic,18.64,1,12,0
C01986,2024-03,30,Premium,101.87,0,22,0
C01987,2023-11,33,Premium,94.66,1,28,0
C01988,2024-01,13,Standard,62.45,0,21,0
C01989,2023-11,54,Standard,50.35,2,0,0
C01990,2023-09,40,Standard,66.65,1,17,0
C01991,2023-07,14,Standard,64.75,1,15,0
C01992,2023-02,60,Basic,26.88,0,21,0
C01993,2024-03,1,Standard,57.75,0,13,1
C01994,2023-05,43,Standard,53.95,2,20,0
C01995,2023-12,42,Basic,37.97,1,10,0
C01996,2023-04,42,Basic,28.06,0,22,0
C01997,2023-03,41,Premium,109.75,1,18,0
C01998,2023-04,1,Basic,34.89,2,25,1
C01999,2023-05,38,Standard,50.28,1,20,0
C02000,2024-05,43,Premium,89.45,2,8,0
C02001,2023-10,32,Premium,90.3,2,26,0
C02002,2024-02,25,Standard,56.71,1,4,0
C02003,2024-03,42,Basic,30.49,0,13,1
C02004,2023-09,3,Premium,92.8,2,19,0
C02005,2024-04,16,Premium,107.71,2,21,0
C02006,2023-12,60,Standard,70.26,3,17,1
C02007,2023-08,16,Standard,55.59,3,8,0
C02008,2023-09,23,Premium,97.75,2,26,0
C02009,2023-05,11,Basic,23.23,1,5,0
C02010,2023-10,57,Premium,96.78,2,1,0
C02011,2024-01,60,Standard,53.26,1,19,1
C02012,2023-10,40,Standard,57.45,0,10,0
C02013,2023-01,58,Premium,100.73,2,8,0
C02014,2023-05,59,Basic,26.01,3,12,0
C02015,2023-12,39,Basic,34.1,1,15,0
C02016,2023-10,24,Basic,26.46,0,21,1
C02017,2023-10,51,Standard,60.4,1,7,0
C02018,2024-01,20,Premium,103.49,4,20,0
C02019,2023-09,1,Premium,97.89,0,0,0
C02020,2023-09,24,Standard,57.79,0,0,0
C02021,2024-03,21,Standard,58.48,3,6,0
C02022,2024-02,24,Standard,52.93,0,11,0
C02023,2023-06,49,Basic,28.13,2,26,0
C02024,2023-03,2,Basic,14.5,3,19,0
C02025,2023-06,21,Basic,26.98,4,1,0
C02026,2023-01,57,Standard,58.7,2,24,0
C02027,2024-04,23,Basic,30.72,3,21,0
C02028,2023-09,38,Premium,96.52,0,7,0
C02029,2023-04,7,Basic,26.1,2,22,0
C02030,2023-02,50,Basic,16.18,2,0,0
C02031,2023-06,15,Standard,58.32,2,30,0
C02032,2023-10,34,Basic,29.4,2,13,0
C02033,2024-06,6,Premium,96.57,1,8,0
C02034,2024-05,30,Standard,52.62,0,21,0
C02035,2023-08,19,Basic,33.99,3,12,0
C02036,2023-02,10,Basic,32.03,3,7,0
C02037,2023-11,30,Basic,17.33,2,20,0
C02038,2024-01,41,Basic,20.07,1,7,0
C02039,2024-03,33,Standard,57.56,2,12,1
C02040,2023-12,32,Premium,90.4,1,8,0
C02041,2023-12,56,Premium,96.1,2,10,0
C02042,2024-06,11,Standard,55.17,0,10,0
C02043,2023-11,16,Standard,58.9,1,26,0
C02044,2023-11,40,Premium,90.83,1,17,0
C02045,2023-10,18,Basic,30.75,1,6,0
C02046,2023-10,60,Basic,34.85,1,2,1
C02047,2023-10,32,Basic,32.56,0,15,0
C02048,2023-10,35,Premium,100.72,1,21,0
C02049,2023-02,26,Premium,100.98,1,24,0
C02050,2023-04,17,Premium,96.51,0,23,0
C02051,2023-05,20,Standard,57.95,1,21,0
C02052,2023-02,52,Premium,98.08,2,17,0
C02053,2023-07,44,Standard,57.38,2,24,0
C02054,2024-04,32,Standard,57.02,2,18,0
C02055,2023-11,4,Basic,28.97,2,23,0
C02056,2024-06,2,Premium,105.39,1,8,1
C02057,2023-11,28,Basic,31.66,2,19,0
C02058,2023-12,22,Standard,45.7,1,17,1
C02059,2023-06,21,Premium,103.67,2,16,0
C02060,2023-12,39,Standard,62.53,2,11,0
C02061,2024-04,3,Standard,60.52,1,27,0
C02062,2024-06,33,Basic,32.23,0,32,0
C02063,2024-06,56,Standard,54.91,1,23,0
C02064,2023-12,21,Basic,31.54,0,16,1
C02065,2023-09,34,Basic,25.69,3,13,1
C02066,2024-03,2,Basic,29.61,1,24,1
C02067,2024-04,17,Premium,106.91,1,15,0
C02068,2023-06,8,Standard,58.53,2,1,0
C02069,2023-01,38,Standard,66.07,3,0,1
C02070,2023-08,13,Standard,57.26,0,10,0
C02071,2023-02,15,Standard,61.44,2,10,0
C02072,2023-01,7,Basic,31.14,2,14,0
C02073,2024-05,20,Premium,95.59,2,24,1
C02074,2023-10,41,Premium,103.45,0,24,0
C02075,2023-07,26,Standard,69.07,1,10,0
C02076,2023-07,41,Premium,97.91,2,6,1
C02077,2024-02,28,Standard,57.83,1,21,0
C02078,2023-04,13,Standard,56.84,2,8,0
C02079,2023-12,56,Basic,24.46,3,17,0
C02080,2023-07,32,Standard,53.87,0,18,0
C02081,2023-09,37,Basic,30.08,3,22,0
C02082,2023-07,41,Standard,58.16,0,17,0
C02083,2023-07,12,Basic,25.2,1,17,1
C02084,2023-03,41,Basic,30.1,0,15,0
C02085,2023-02,44,Basic,24.23,2,12,0
C02086,2023-02,8,Premium,102.26,1,4,0
C02087,2023-07,32,Standard,52.12,6,0,0
C02088,2023-01,59,Premium,107.18,1,12,0
C02089,2024-04,29,Premium,92.59,1,6,0
C02090,2024-05,36,Premium,104.84,4,15,1
C02091,2024-01,37,Premium,99.4,2,13,0
C02092,2023-01,60,Standard,56.09,1,21,0
C02093,2024-02,27,Standard,59.02,4,15,0
C02094,2023-07,33,Standard,53.9,1,8,0
C02095,2023-11,6,Standard,56.9,2,22,1
C02096,2023-08,35,Basic,31.16,3,13,0
C02097,2023-06,5,Premium,98.79,1,3,0
C02098,2023-02,51,Standard,58.31,1,9,0
C02099,2023-02,59,Standard,68.49,1,19,0
C02100,2023-08,13,Premium,99.13,0,22,0
C02101,2024-05,40,Premium,105.29,0,28,0
C02102,2024-05,43,Basic,26.96,1,10,0
C02103,2023-11,16,Premium,100.26,2,22,0
C02104,2023-06,55,Standard,65.54,0,13,0
C02105,2023-01,47,Premium,97.66,1,9,0
C02106,2023-08,59,Standard,57.01,2,10,0
C02107,2023-10,24,Premium,110.66,1,28,0
C02108,2023-02,10,Basic,28.72,1,11,0
C02109,2023-02,54,Basic,24.88,0,9,0
C02110,2023-05,8,Premium,96.15,6,0,0
C02111,2023-02,35,Standard,63.41,2,17,0
C02112,2024-05,32,Basic,30.94,2,14,0
C02113,2023-12,45,Standard,61.01,1,16,0
C02114,2024-06,23,Basic,26.23,0,17,1
C02115,2024-01,46,Standard,61.67,0,19,0
C02116,2023-06,6,Standard,64.0,3,9,0
C02117,2023-10,27,Basic,32.48,1,15,0
C02118,2024-04,27,Standard,63.4,1,11,0
C02119,2023-03,1,Standard,53.54,0,16,1
C02120,2023-02,33,Basic,32.66,4,2,0
C02121,2024-01,12,Premium,98.28,0,6,0
C02122,2023-07,40,Basic,33.62,1,4,0
C02123,2024-04,43,Premium,93.05,0,12,0
C02124,2023-12,34,Premium,105.23,1,18,0
C02125,2023-12,18,Basic,26.26,0,20,0
C02126,2023-07,22,Premium,110.09,2,15,0
C02127,2023-03,32,Premium,91.46,2,11,1
C02128,2024-03,50,Basic,27.8,0,11,1
C02129,2023-12,23,Standard,61.12,2,0,0
C02130,2024-04,58,Basic,27.16,0,12,0
C02131,2023-10,17,Basic,29.03,1,16,0
C02132,2023-02,39,Basic,27.55,1,30,1
C02133,2023-01,54,Basic,27.99,1,18,0
C02134,2023-03,12,Basic,31.96,3,7,0
C02135,2024-01,29,Standard,67.04,3,18,0
C02136,2023-05,25,Standard,54.39,1,22,0
C02137,2024-04,38,Standard,58.64,4,24,0
C02138,2023-04,19,Standard,60.71,2,23,0
C02139,2023-10,47,Premium,99.41,2,2,0
C02140,2024-04,12,Basic,39.97,1,7,0
C02141,2023-09,12,Standard,63.99,1,20,0
C02142,2023-03,41,Basic,23.27,1,3,0
C02143,2023-02,40,Standard,64.0,2,20,0
C02144,2024-04,57,Standard,56.15,3,12,0
C02145,2023-03,37,Premium,100.34,4,25,1
C02146,2024-02,31,Basic,26.7,1,20,1
C02147,2023-10,27,Premium,97.09,3,17,0
C02148,2023-03,43,Premium,96.49,3,14,0
C02149,2024-05,25,Basic,29.58,1,14,0
C02150,2023-10,9,Standard,66.0,2,10,0
C02151,2023-12,23,Premium,90.32,1,18,1
C02152,2023-07,30,Basic,30.8,0,11,0
C02153,2024-05,3,Premium,97.65,0,9,0
C02154,2023-06,15,Premium,86.79,3,10,0
C02155,2024-06,54,Basic,28.21,1,20,0
C02156,2023-02,10,Standard,61.78,1,12,0
C02157,2023-08,29,Premium,102.66,2,9,0
C02158,2024-01,59,Standard,61.71,2,29,0
C02159,2023-10,52,Premium,97.2,2,31,0
C02160,2024-02,31,Standard,56.37,0,12,0
C02161,2023-08,37,Basic,33.39,0,5,1
C02162,2023-12,1,Basic,29.97,3,15,1
C02163,2023-03,11,Premium,104.48,1,5,0
C02164,2023-03,41,Premium,89.41,2,10,0
C02165,2023-12,49,Premium,104.3,0,1,0
C02166,2023-06,35,Basic,29.59,1,2,1
C02167,2024-06,52,Premium,99.16,2,9,0
C02168,2024-05,25,Basic,34.29,3,17,0
C02169,2023-05,12,Basic,25.23,0,10,0
C02170,2023-03,24,Basic,29.61,1,10,0
C02171,2023-06,38,Standard,61.53,0,16,0
C02172,2023-10,47,Standard,51.9,1,5,0
C02173,2023-03,2,Basic,26.06,3,26,1
C02174,2023-04,35,Premium,103.68,0,10,0
C02175,2023-07,54,Basic,26.14,0,0,0
C02176,2023-02,18,Standard,57.52,3,4,0
C02177,2024-05,13,Basic,32.48,1,8,1
C02178,2023-06,6,Standard,55.68,1,7,0
C02179,2024-03,29,Standard,66.89,1,10,0
C02180,2023-09,46,Standard,59.86,2,0,0
C02181,2023-04,49,Standard,58.55,2,0,0
C02182,2023-07,29,Basic,35.96,2,21,1
C02183,2023-09,27,Standard,58.54,0,11,0
C02184,2023-12,30,Standard,59.31,2,14,0
C02185,2023-03,6,Standard,54.7,3,8,0
C02186,2023-11,60,Standard,46.15,0,11,0
C02187,2024-03,60,Basic,30.36,3,22,1
C02188,2023-09,36,Standard,65.12,3,7,1
C02189,2024-02,50,Basic,22.29,1,12,1
C02190,2023-03,8,Standard,62.86,0,26,0
C02191,2023-06,31,Basic,24.37,2,11,0
C02192,2023-10,9,Premium,98.86,1,15,0
C02193,2024-01,7,Premium,95.26,2,2,0
C02194,2024-01,21,Basic,30.32,1,18,0
C02195,2024-06,19,Basic,28.97,3,21,0
C02196,2023-09,51,Standard,61.72,2,3,0
C02197,2023-11,2,Premium,108.21,1,11,0
C02198,2023-01,34,Premium,99.83,3,9,0
C02199,2023-06,39,Standard,66.38,1,9,1
C02200,2024-01,57,Standard,51.59,1,16,0
C02201,2023-02,45,Premium,99.37,1,11,0
C02202,2024-06,40,Standard,61.15,3,9,0
C02203,2023-03,28,Standard,59.22,1,13,0
C02204,2024-04,7,Premium,100.11,2,7,1
C02205,2024-05,55,Premium,96.64,3,14,0
C02206,2023-11,48,Basic,27.83,1,8,0
C02207,2023-04,17,Premium,104.67,3,8,0
C02208,2024-02,32,Basic,32.9,2,14,0
C02209,2023-02,28,Standard,57.4,0,26,0
C02210,2024-02,34,Standard,59.86,3,11,0
C02211,2024-06,54,Premium,94.1,3,19,0
C02212,2024-06,47,Standard,61.85,1,19,0
C02213,2023-12,13,Premium,100.29,2,17,0
C02214,2024-03,34,Standard,57.73,3,19,0
C02215,2023-03,52,Basic,26.56,2,12,0
C02216,2023-03,22,Standard,62.16,1,8,0
C02217,2024-05,2,Standard,58.78,2,2,0
C02218,2023-03,36,Standard,58.67,3,20,1
C02219,2023-03,36,Premium,93.61,1,17,0
C02220,2024-06,44,Standard,71.57,0,24,0
C02221,2023-02,18,Premium,108.22,0,15,0
C02222,2023-09,21,Basic,31.2,1,27,0
C02223,2024-03,26,Standard,52.54,2,11,0
C02224,2024-01,43,Basic,30.8,4,7,0
C02225,2023-05,19,Basic,30.04,4,0,1
C02226,2023-10,51,Basic,32.71,2,10,0
C02227,2024-06,44,Standard,57.44,0,31,0
C02228,2024-01,42,Premium,100.65,0,20,0
C02229,2023-04,23,Standard,64.16,1,21,0
C02230,2023-12,53,Premium,107.36,1,23,0
C02231,2024-02,3,Basic,30.48,1,21,0
C02232,2023-03,19,Standard,57.68,2,15,0
C02233,2023-09,11,Premium,90.59,4,19,0
C02234,2023-08,4,Basic,35.95,1,13,0
C02235,2023-07,29,Premium,98.58,1,9,1
C02236,2023-10,35,Basic,23.15,0,20,0
C02237,2023-09,26,Basic,20.36,1,9,1
C02238,2023-06,26,Premium,104.36,3,27,0
C02239,2023-06,28,Basic,26.11,1,18,0
C02240,2023-12,50,Premium,102.14,1,16,0
C02241,2023-04,28,Basic,32.91,2,10,0
C02242,2024-06,47,Premium,100.89,2,15,0
C02243,2024-03,13,Basic,31.22,3,24,1
C02244,2023-02,52,Basic,34.34,0,25,0
C02245,2023-09,30,Standard,67.37,2,13,0
C02246,2023-12,42,Basic,28.26,1,8,0
C02247,2023-01,32,Basic,32.84,2,5,0
C02248,2023-08,21,Premium,95.81,2,25,0
C02249,2023-02,17,Standard,57.3,0,21,0
C02250,2024-05,50,Premium,96.85,2,6,0
C02251,2024-06,46,Standard,61.37,1,16,0
C02252,2024-05,37,Standard,65.09,2,33,0
C02253,2023-09,29,Basic,32.03,1,34,0
C02254,2024-04,45,Standard,53.92,1,16,0
C02255,2024-03,20,Basic,26.6,2,8,0
C02256,2023-03,49,Basic,23.43,1,16,0
C02257,2024-03,56,Basic,31.36,5,10,0
C02258,2023-02,34,Basic,25.44,2,14,0
C02259,2023-05,59,Standard,55.94,1,16,1
C02260,2024-05,45,Premium,99.46,1,0,0
C02261,2023-06,36,Premium,106.66,2,4,0
C02262,2024-04,38,Standard,66.4,1,12,1
C02263,2024-04,36,Standard,57.6,0,19,1
C02264,2023-06,5,Standard,49.54,2,13,0
C02265,2023-06,20,Premium,105.03,1,10,0
C02266,2023-03,19,Basic,34.84,1,20,1
C02267,2023-07,9,Premium,101.76,0,22,0
C02268,2023-07,7,Basic,35.18,1,17,0
C02269,2023-09,31,Premium,105.05,0,17,0
C02270,2023-06,3,Premium,107.53,3,24,0
C02271,2023-09,22,Premium,102.02,0,4,1
C02272,2024-05,2,Premium,106.16,1,24,0
C02273,2023-04,45,Premium,90.56,2,16,0
C02274,2023-09,4,Basic,27.18,0,15,1
C02275,2023-04,59,Standard,52.96,1,9,0
C02276,2023-07,35,Premium,96.89,1,2,0
C02277,2023-10,60,Standard,53.64,5,2,1
C02278,2023-05,51,Premium,106.21,1,17,0
C02279,2024-06,41,Standard,61.96,1,20,0
C02280,2023-12,26,Premium,94.33,1,6,0
C02281,2024-04,7,Premium,93.11,1,11,0
C02282,2023-10,36,Premium,96.48,0,15,0
C02283,2024-06,29,Standard,64.17,3,22,0
C02284,2023-06,11,Basic,26.13,1,11,0
C02285,2023-06,26,Standard,60.88,0,6,0
C02286,2024-02,1,Standard,51.94,1,17,0
C02287,2024-04,30,Basic,38.61,1,15,0
C02288,2024-06,25,Standard,59.31,0,18,0
C02289,2023-02,52,Standard,50.49,0,7,0
C02290,2023-03,27,Standard,56.21,1,5,0
C02291,2023-01,18,Standard,67.24,4,21,1
C02292,2023-02,28,Premium,98.52,1,14,0
C02293,2023-09,11,Premium,101.09,0,22,0
C02294,2023-04,8,Premium,102.57,1,18,0
C02295,2024-03,27,Basic,31.17,1,20,1
C02296,2023-01,48,Basic,34.54,1,14,0
C02297,2023-06,53,Standard,57.68,1,19,0
C02298,2024-01,12,Basic,30.23,2,18,0
C02299,2023-01,31,Basic,28.33,2,0,1
C02300,2023-03,25,Basic,36.98,1,10,0
C02301,2023-05,5,Basic,36.97,0,6,1
C02302,2023-12,14,Basic,14.61,0,10,0
C02303,2023-12,20,Basic,24.31,3,9,0
C02304,2024-01,55,Premium,98.5,3,11,0
C02305,2023-04,37,Standard,55.47,1,13,0
C02306,2023-09,32,Basic,27.32,1,4,0
C02307,2023-05,49,Standard,68.02,1,12,0
C02308,2023-03,44,Basic,23.96,2,4,0
C02309,2024-04,36,Premium,105.79,1,17,1
C02310,2023-10,59,Basic,23.43,2,20,0
C02311,2023-07,10,Basic,39.15,3,4,1
C02312,2023-12,60,Standard,56.87,2,17,0
C02313,2023-03,37,Premium,101.26,1,17,0
C02314,2023-07,44,Standard,44.94,2,21,0
C02315,2023-03,10,Premium,98.5,1,13,0
C02316,2023-09,6,Basic,33.05,3,30,1
C02317,2023-03,42,Premium,98.25,5,20,0
C02318,2024-01,28,Premium,104.78,1,9,0
C02319,2023-01,39,Basic,39.03,5,25,0
C02320,2023-08,13,Premium,104.39,1,24,0
C02321,2024-03,19,Basic,23.9,1,16,1
C02322,2023-09,48,Basic,39.85,4,19,1
C02323,2024-02,32,Basic,19.81,4,26,0
C02324,2023-05,20,Premium,107.17,1,6,0
C02325,2024-03,9,Standard,59.67,2,27,0
C02326,2024-02,49,Basic,21.77,4,15,0
C02327,2023-01,19,Basic,29.37,2,8,0
C02328,2023-12,33,Premium,97.48,2,19,0
C02329,2023-09,17,Basic,19.68,1,25,0
C02330,2023-12,18,Premium,107.92,1,10,0
C02331,2023-07,27,Standard,59.15,0,30,0
C02332,2023-02,6,Premium,102.61,0,16,0
C02333,2023-02,9,Premium,106.83,0,19,0
C02334,2024-04,16,Standard,58.84,1,11,0
C02335,2024-04,38,Premium,101.3,1,22,0
C02336,2023-11,39,Standard,70.79,0,14,0
C02337,2024-02,30,Standard,56.35,2,13,0
C02338,2024-04,43,Standard,56.95,0,14,0
C02339,2023-09,60,Standard,54.16,2,2,0
C02340,2023-08,46,Basic,27.87,1,6,0
C02341,2024-01,33,Basic,26.39,1,16,0
C02342,2023-09,49,Premium,99.48,1,10,0
C02343,2023-10,14,Basic,30.68,1,10,0
C02344,2024-02,11,Basic,30.69,2,5,0
C02345,2023-12,17,Premium,102.36,1,6,0
C02346,2023-10,9,Premium,97.1,1,13,0
C02347,2023-05,19,Premium,96.45,2,25,0
C02348,2023-01,26,Basic,33.82,0,16,1
C02349,2023-07,37,Premium,105.39,2,16,0
C02350,2023-02,40,Basic,34.35,2,23,0
C02351,2024-06,33,Basic,30.45,8,8,1
C02352,2023-10,24,Basic,22.71,2,23,0
C02353,2023-03,4,Standard,57.35,1,21,0
C02354,2024-02,15,Standard,65.77,0,15,0
C02355,2023-02,40,Standard,63.23,1,15,1
C02356,2023-07,30,Premium,101.21,0,9,0
C02357,2024-06,6,Basic,36.21,1,14,1
C02358,2023-11,23,Basic,33.13,2,14,1
C02359,2023-11,60,Basic,26.02,1,8,0
C02360,2023-07,24,Basic,38.08,1,17,0
C02361,2023-05,18,Basic,33.0,0,24,0
C02362,2023-06,39,Standard,59.85,1,10,0
C02363,2023-02,10,Premium,102.49,2,15,0
C02364,2023-11,36,Standard,53.62,1,17,1
C02365,2023-05,13,Basic,34.43,2,12,0
C02366,2023-12,45,Basic,21.0,1,15,0
C02367,2023-12,37,Standard,63.83,1,27,0
C02368,2023-03,12,Standard,64.17,3,13,0
C02369,2024-02,29,Basic,24.26,3,1,1
C02370,2024-01,21,Basic,33.23,1,14,0
C02371,2023-03,8,Premium,98.73,1,13,0
C02372,2023-07,31,Basic,31.55,1,34,1
C02373,2023-08,3,Premium,99.56,2,27,1
C02374,2024-06,23,Basic,19.25,2,18,0
C02375,2023-09,5,Standard,64.97,1,26,0
C02376,2023-04,45,Premium,103.92,0,4,0
