campaign_id,date,channel,spend,impressions,clicks,conversions,revenue,roi
CAM1765,2024-11-08,Email,4828.94,317966,6365,43,8605.73,78.2
CAM1766,2024-11-24,Affiliate,5427.37,436262,13555,464,92526.89,1604.8
CAM1767,2024-01-22,Affiliate,5764.91,582674,25951,720,101253.63,1656.4
CAM1768,2024-05-11,Social,7690.56,1036563,7738,159,36214.76,370.9
CAM1769,2024-05-07,Affiliate,6671.12,982393,12168,391,43152.56,546.9
CAM1770,2024-12-26,Email,5933.38,761195,11260,270,70519.26,1088.5
CAM1771,2024-02-29,Social,606.96,57355,2061,42,9288.67,1430.4
CAM1772,2024-03-19,Social,4959.75,914027,44920,959,135820.55,2638.5
CAM1773,2024-05-18,Email,4421.6,459189,22632,895,261528.27,5814.8
CAM1774,2024-06-07,Email,6350.73,369386,5871,405,60066.35,845.8
CAM1775,2024-09-01,Email,10174.82,977563,20634,1233,359326.14,3431.5
CAM1776,2024-03-15,Search,424.71,83328,3256,278,49559.71,11569.1
CAM1777,2024-10-17,Search,7076.32,1114718,31131,1962,372644.27,5166.1
CAM1778,2024-01-13,Social,6854.47,874252,40342,983,202969.82,2861.1
CAM1779,2024-03-30,Email,4970.52,594993,5517,267,22238.31,347.4
CAM1780,2024-09-10,Display,3891.81,492097,17306,93,13005.54,234.2
CAM1781,2024-04-25,Affiliate,1245.14,167851,7276,352,41681.98,3247.6
CAM1782,2024-05-15,Social,2948.38,534954,20280,241,66108.85,2142.2
CAM1783,2024-06-14,Search,1900.25,225692,1380,76,19435.03,922.8
CAM1784,2024-02-27,Affiliate,8031.75,651822,20177,733,142501.02,1674.2
CAM1785,2024-06-05,Search,2137.75,279835,4447,417,61476.87,2775.8
CAM1786,2024-04-29,Search,5653.2,502181,23363,1360,210469.51,3623.0
CAM1787,2024-08-24,Social,5970.91,470437,4511,99,22230.1,272.3
CAM1788,2024-10-21,Affiliate,3565.3,543764,20543,652,74440.02,1987.9
CAM1789,2024-10-11,Email,2526.28,156528,5778,223,38036.31,1405.6
CAM1790,2024-08-31,Email,6860.7,1310889,52543,3004,609104.74,8778.2
CAM1791,2024-10-03,Email,4648.19,410020,9252,395,72866.71,1467.6
CAM1792,2024-02-22,Email,2933.03,539420,14585,734,66163.36,2155.8
CAM1793,2024-11-17,Affiliate,2233.42,259886,2991,142,31470.21,1309.1
CAM1794,2024-05-29,Social,5837.37,387037,12105,245,30507.28,422.6
CAM1795,2024-01-12,Social,5870.92,726013,6213,122,10708.44,82.4
CAM1796,2024-12-13,Affiliate,5377.38,571041,16717,676,116331.83,2063.4
CAM1797,2024-04-25,Search,7333.22,1356376,58479,4359,1004907.45,13603.5
CAM1798,2024-12-21,Affiliate,7097.29,514279,17078,725,136058.0,1817.0
CAM1799,2024-02-19,Search,4885.29,673737,5912,443,116840.92,2291.7
CAM1800,2024-09-20,Social,5689.85,686674,25821,506,147458.14,2491.6
CAM1801,2024-03-10,Social,2184.71,167304,7140,132,32128.81,1370.6
CAM1802,2024-12-19,Affiliate,3940.71,688003,29205,1294,264002.56,6599.4
CAM1803,2024-09-11,Affiliate,4869.84,458869,16502,474,131070.31,2591.5
CAM1804,2024-01-19,Search,4670.78,485652,2523,148,31748.97,579.7
CAM1805,2024-12-16,Display,3162.35,559974,4836,83,19175.82,506.4
CAM1806,2024-12-05,Social,4627.61,328347,1804,30,4533.88,-2.0
CAM1807,2024-12-01,Search,1675.51,314257,9829,655,125028.96,7362.1
CAM1808,2024-02-21,Display,6036.21,403936,18898,182,35635.38,490.4
CAM1809,2024-02-23,Email,5280.58,813149,32768,991,195018.03,3593.1
CAM1810,2024-01-28,Search,4541.33,625045,8007,689,61731.22,1259.3
CAM1811,2024-08-04,Email,4533.02,473061,10157,368,65755.52,1350.6
CAM1812,2024-10-24,Email,7684.37,805312,10779,513,46086.08,499.7
CAM1813,2024-10-05,Display,3993.79,510606,20219,179,19400.53,385.8
CAM1814,2024-03-20,Display,2702.25,519876,19723,266,51717.51,1813.9
CAM1815,2024-08-05,Affiliate,6534.03,1013896,38419,1459,381026.7,5731.4
CAM1816,2024-06-15,Social,4603.15,342426,10885,281,79573.6,1628.7
CAM1817,2024-05-25,Affiliate,2164.05,432469,18827,731,68950.34,3086.2
CAM1818,2024-01-01,Email,5034.44,269026,3042,153,36343.74,621.9
CAM1819,2024-11-19,Display,5957.84,542264,7905,83,10402.34,74.6
CAM1820,2024-12-28,Email,8708.84,813742,24213,735,74632.69,757.0
CAM1821,2024-06-05,Search,4046.99,706041,4426,361,55492.22,1271.2
CAM1822,2024-07-22,Email,3730.16,703176,26591,1236,127301.94,3312.8
CAM1823,2024-09-16,Email,3935.01,295498,6340,251,42766.3,986.8
CAM1824,2024-07-25,Affiliate,2411.08,232373,11110,518,134693.55,5486.4
CAM1825,2024-07-22,Search,6565.99,980728,20261,1624,411998.11,6174.7
CAM1826,2024-09-21,Search,4141.42,223723,10969,784,195258.07,4614.8
CAM1827,2024-01-21,Search,8990.27,1683440,81711,5773,1574398.02,17412.2
CAM1828,2024-04-01,Email,2687.6,537031,22435,750,218566.71,8032.4
CAM1829,2024-05-16,Display,3197.63,374442,3734,62,9465.64,196.0
CAM1830,2024-09-26,Affiliate,5788.61,633503,18612,373,34858.07,502.2
CAM1831,2024-12-14,Affiliate,7605.86,1346939,38724,1721,230016.46,2924.2
CAM1832,2024-08-31,Affiliate,5348.83,291759,6055,334,65128.53,1117.6
CAM1833,2024-02-07,Search,4541.91,395479,2507,229,26971.55,493.8
CAM1834,2024-05-24,Email,580.9,33386,1337,46,6322.69,988.4
CAM1835,2024-12-24,Display,6583.57,1035694,22187,400,84352.75,1181.3
CAM1836,2024-09-23,Email,2564.43,473560,14877,585,83686.33,3163.4
CAM1837,2024-01-18,Display,5332.42,670094,22878,197,57865.76,985.2
CAM1838,2024-02-22,Display,4473.49,335573,1963,34,4986.6,11.5
CAM1839,2024-06-10,Search,2937.23,270972,12601,760,189789.88,6361.5
CAM1840,2024-01-06,Social,5545.98,825707,23127,579,97447.37,1657.1
CAM1841,2024-02-09,Email,3270.52,468060,11283,480,94685.56,2795.1
CAM1842,2024-12-24,Affiliate,4420.31,621148,21033,872,193149.22,4269.6
CAM1843,2024-03-05,Search,2647.67,227598,2808,252,73304.61,2668.6
CAM1844,2024-12-11,Search,5516.08,359103,14647,1256,158012.65,2764.6
CAM1845,2024-11-25,Affiliate,3857.49,635795,28384,683,129206.05,3249.5
CAM1846,2024-11-06,Affiliate,3090.92,360867,14974,688,83591.39,2604.4
CAM1847,2024-10-22,Affiliate,4118.42,689412,6153,120,34790.81,744.8
CAM1848,2024-02-02,Social,5360.99,604723,17246,342,44879.72,737.2
CAM1849,2024-12-07,Social,4409.34,280452,7254,77,9727.1,120.6
CAM1850,2024-04-01,Search,1982.02,299313,5901,320,73800.2,3623.5
CAM1851,2024-12-12,Search,3144.93,228514,7443,401,46553.14,1380.3
CAM1852,2024-08-19,Display,6665.03,862708,6069,49,8988.0,34.9
CAM1853,2024-05-19,Email,3188.58,623231,29596,1121,158358.85,4866.4
CAM1854,2024-08-19,Search,3073.31,572608,8670,527,146495.94,4666.7
CAM1855,2024-03-27,Search,7055.3,772297,23114,1372,163271.44,2214.2
CAM1856,2024-06-15,Search,5516.43,370424,5075,100,25563.9,363.4
CAM1857,2024-05-13,Email,5163.08,477436,16343,1061,93212.79,1705.4
CAM1858,2024-04-28,Social,5196.52,350706,16111,368,60408.01,1062.5
CAM1859,2024-04-12,Email,5571.09,390505,11264,745,135562.01,2333.3
CAM1860,2024-05-29,Search,7707.56,1512802,37006,1667,220422.57,2759.8
CAM1861,2024-03-23,Affiliate,7405.27,1383875,48678,2613,288797.49,3799.9
CAM1862,2024-07-05,Display,1579.73,146153,6412,77,16170.1,923.6
CAM1863,2024-01-27,Social,6051.1,509363,14910,52,9099.06,50.4
CAM1864,2024-02-22,Display,3639.27,597390,25206,237,22728.11,524.5
CAM1865,2024-12-27,Search,3709.78,672481,26220,2238,319593.23,8514.9
CAM1866,2024-09-02,Email,4886.89,819572,22140,1122,255116.99,5120.4
CAM1867,2024-08-09,Affiliate,5178.9,621519,5476,362,51826.04,900.7
CAM1868,2024-03-31,Social,6992.84,1013808,34509,755,170120.18,2332.8
CAM1869,2024-09-29,Search,4471.96,753512,22571,1160,339501.76,7491.8
CAM1870,2024-07-21,Search,3053.57,438395,6059,252,34190.51,1019.7
CAM1871,2024-09-04,Search,6964.1,1377886,68663,3264,914280.2,13028.5
CAM1872,2024-10-22,Affiliate,6284.07,722194,22593,728,140144.72,2130.2
CAM1873,2024-04-12,Search,3497.82,590029,19731,1155,314631.98,8895.1
CAM1874,2024-08-23,Social,8583.82,632793,3240,136,34256.16,299.1
CAM1875,2024-04-12,Email,4267.01,583721,10021,388,84716.49,1885.4
CAM1876,2024-07-09,Display,6910.02,691115,29725,373,52125.33,654.3
CAM1877,2024-08-24,Display,3693.38,190164,7390,101,28254.54,665.0
CAM1878,2024-06-21,Search,6535.04,1288988,31831,1920,271169.16,4049.5
CAM1879,2024-09-03,Email,4575.88,308676,12736,867,169651.09,3607.5
CAM1880,2024-09-29,Display,3358.3,246087,10884,109,31708.6,844.2
CAM1881,2024-12-06,Affiliate,4074.92,718742,6660,382,109034.91,2575.8
CAM1882,2024-05-31,Social,1046.65,158684,800,21,2641.11,152.3
CAM1883,2024-11-25,Display,4941.0,782205,10659,197,48112.98,873.7
CAM1884,2024-09-12,Social,5711.26,911429,14900,116,11460.84,100.7
CAM1885,2024-03-08,Display,8222.98,885679,36136,402,83965.99,921.1
CAM1886,2024-09-15,Display,918.63,71944,2331,24,3596.5,291.5
CAM1887,2024-01-06,Social,5072.21,505155,22380,337,64254.29,1166.8
CAM1888,2024-02-06,Affiliate,1937.21,331486,5610,232,37366.71,1828.9
CAM1889,2024-08-13,Affiliate,2512.36,221124,6546,172,39700.62,1480.2
CAM1890,2024-09-24,Email,7714.67,988316,38939,1578,285579.37,3601.8
CAM1891,2024-08-14,Social,2565.6,298553,7682,123,31928.15,1144.5
CAM1892,2024-03-02,Email,5772.42,1120936,50002,2534,442356.09,7563.3
CAM1893,2024-12-07,Search,6331.43,1071357,5814,469,81479.8,1186.9
CAM1894,2024-11-15,Affiliate,5667.05,533510,2815,126,33108.27,484.2
CAM1895,2024-02-04,Search,4048.77,566293,9295,401,89666.84,2114.7
CAM1896,2024-05-22,Display,7715.93,901191,39343,596,48995.68,535.0
CAM1897,2024-03-24,Search,4437.13,830551,23916,1244,239465.88,5296.9
CAM1898,2024-02-27,Display,9572.28,1863555,14292,124,29760.5,210.9
CAM1899,2024-05-14,Display,5454.46,361523,6096,58,10651.04,95.3
CAM1900,2024-10-01,Search,4177.62,434867,11613,584,151897.65,3536.0
CAM1901,2024-03-26,Social,671.62,61211,2733,67,13490.34,1908.6
CAM1902,2024-05-06,Email,6313.57,696620,32513,1171,129921.71,1957.8
CAM1903,2024-09-25,Email,10212.6,1791951,27952,1364,370504.26,3527.9
CAM1904,2024-06-25,Email,5334.55,950687,33405,1677,486530.42,9020.4
CAM1905,2024-03-29,Display,3814.05,554127,6287,53,5663.85,48.5
CAM1906,2024-08-21,Display,3477.31,523519,22687,227,67366.25,1837.3
CAM1907,2024-05-27,Search,6121.29,781574,28537,1644,133323.79,2078.0
CAM1908,2024-08-19,Social,6237.46,510302,7827,107,11043.44,77.1
CAM1909,2024-09-06,Affiliate,3711.41,498330,19910,594,63271.93,1604.8
CAM1910,2024-08-30,Display,2634.09,518451,11599,120,21493.18,716.0
CAM1911,2024-08-19,Social,2924.79,431037,15904,397,87891.41,2905.1
CAM1912,2024-03-07,Search,6465.23,451153,11237,423,61182.72,846.3
CAM1913,2024-04-07,Affiliate,4509.11,430578,6913,161,40702.81,802.7
CAM1914,2024-08-26,Search,5648.97,948157,5345,275,43824.87,675.8
CAM1915,2024-06-28,Affiliate,3931.91,547125,15130,537,102074.05,2496.0
CAM1916,2024-03-17,Display,5571.83,962636,36871,449,60184.42,980.2
CAM1917,2024-04-16,Display,5786.4,688761,33899,494,125953.65,2076.7
CAM1918,2024-11-18,Search,4733.78,886473,12046,539,104232.83,2101.9
CAM1919,2024-09-08,Search,1797.41,127959,2783,139,15599.42,767.9
CAM1920,2024-09-03,Search,5449.69,590911,11820,449,82533.95,1414.5
CAM1921,2024-04-18,Email,7147.57,1020665,31156,960,262518.3,3572.8
CAM1922,2024-05-21,Social,4774.19,556969,26116,829,137299.43,2775.9
CAM1923,2024-08-02,Display,4635.51,401797,3122,25,7498.01,61.8
CAM1924,2024-09-05,Affiliate,20.3,1239,38,1,187.87,825.5
CAM1925,2024-06-01,Search,5620.38,898976,44706,3408,295062.77,5149.9
CAM1926,2024-11-19,Search,5226.18,965290,34908,1903,188721.82,3511.1
CAM1927,2024-09-21,Display,3427.26,451456,7276,88,8754.02,155.4
CAM1928,2024-04-13,Display,6979.93,1313955,41535,55,14849.6,112.7
CAM1929,2024-07-01,Search,6877.38,1314081,22354,1326,342757.31,4883.8
CAM1930,2024-08-01,Email,4665.5,386855,9954,541,139949.7,2899.7
CAM1931,2024-02-08,Search,4658.46,377582,9737,675,195726.59,4101.5
CAM1932,2024-12-03,Search,1732.22,230705,3300,196,38048.96,2096.5
CAM1933,2024-05-24,Affiliate,6012.81,406353,19082,639,187726.75,3022.1
CAM1934,2024-12-17,Social,4336.73,276141,5871,135,19525.91,350.2
CAM1935,2024-02-07,Affiliate,5862.2,524301,14341,793,139050.27,2272.0
CAM1936,2024-05-31,Display,5879.12,1144520,38504,649,159549.35,2613.8
CAM1937,2024-05-05,Social,4805.98,522146,14665,93,18196.91,278.6
CAM1938,2024-08-23,Display,4143.79,256430,2347,21,6195.51,49.5
CAM1939,2024-07-02,Email,4873.9,922948,21788,885,210818.78,4225.5
CAM1940,2024-01-18,Social,5526.8,530687,19362,340,74157.52,1241.8
CAM1941,2024-11-24,Display,5431.38,667225,14622,194,38704.1,612.6
CAM1942,2024-05-12,Search,5070.84,311830,5837,212,46368.33,814.4
CAM1943,2024-02-17,Display,6787.53,384531,15342,218,42394.38,524.6
CAM1944,2024-07-16,Social,4617.38,507751,10532,105,28339.71,513.8
CAM1945,2024-10-20,Email,5604.04,526222,3074,116,20007.43,257.0
CAM1946,2024-05-20,Social,3900.93,603442,25978,558,124821.25,3099.8
CAM1947,2024-06-09,Affiliate,7910.61,817100,15247,604,154927.82,1858.5
CAM1948,2024-09-18,Affiliate,4778.68,251729,3586,114,11184.94,134.1
CAM1949,2024-05-23,Social,5062.2,463710,5780,127,10857.4,114.5
CAM1950,2024-09-11,Affiliate,6206.06,686231,13789,440,44771.82,621.4
CAM1951,2024-07-18,Display,3375.89,480064,10879,113,26314.96,679.5
CAM1952,2024-10-08,Affiliate,4825.88,780577,13325,503,50689.03,950.4
CAM1953,2024-11-12,Search,4980.49,839196,28332,1294,142666.48,2764.5
CAM1954,2024-03-04,Affiliate,4829.1,715910,35612,1630,451184.38,9243.0
CAM1955,2024-05-27,Affiliate,7544.51,1180715,58188,2864,645508.55,8456.0
CAM1956,2024-11-10,Display,4878.45,592922,16059,183,42232.74,765.7
CAM1957,2024-05-29,Social,7486.09,920337,8644,183,26390.52,252.5
CAM1958,2024-09-18,Search,6734.24,1323292,40020,2578,616903.69,9060.7
CAM1959,2024-02-03,Social,201.66,40108,1465,38,11000.86,5355.2
CAM1960,2024-08-14,Affiliate,6932.51,757578,25131,860,185670.55,2578.3
CAM1961,2024-02-28,Display,2685.42,190275,8102,141,34408.49,1181.3
CAM1962,2024-12-27,Affiliate,4708.29,779758,36400,1240,215712.58,4481.5
CAM1963,2024-12-10,Search,5897.74,937926,28510,3374,673140.91,11313.5
CAM1964,2024-12-10,Email,5968.23,497713,19866,941,99599.39,1568.8
CAM1965,2024-09-16,Affiliate,5139.56,442087,15859,901,223044.74,4239.8
CAM1966,2024-12-17,Search,6054.65,578100,13492,1104,158501.05,2517.8
CAM1967,2024-03-02,Email,5607.86,474763,18607,971,160471.29,2761.5
CAM1968,2024-02-05,Search,4443.21,533610,15212,1039,199599.29,4392.2
CAM1969,2024-05-26,Affiliate,3627.76,566970,18293,589,111427.26,2971.5
CAM1970,2024-09-29,Affiliate,5980.88,468177,23235,696,163659.27,2636.4
CAM1971,2024-02-04,Search,5261.01,552754,22927,1325,125592.18,2287.2
CAM1972,2024-11-28,Email,2751.76,259937,5115,245,61744.64,2143.8
CAM1973,2024-02-03,Display,6550.93,623995,19979,145,34481.5,426.4
CAM1974,2024-10-13,Social,6217.91,678739,33792,494,114106.22,1735.1
CAM1975,2024-08-24,Search,7711.11,414569,20093,1528,247212.78,3105.9
CAM1976,2024-08-08,Affiliate,2369.46,328035,2778,132,14942.96,530.6
CAM1977,2024-11-24,Display,3773.52,407772,16560,141,27142.12,619.3
CAM1978,2024-05-18,Social,6443.52,350363,5269,157,32917.6,410.9
CAM1979,2024-12-19,Affiliate,5952.64,761359,21733,733,168732.75,2734.6
CAM1980,2024-03-11,Search,5339.12,494370,12669,679,108621.1,1934.4
CAM1981,2024-09-26,Social,4651.24,803221,9998,246,63527.49,1265.8
CAM1982,2024-07-03,Affiliate,2147.42,142356,5481,236,65674.68,2958.3
CAM1983,2024-08-23,Display,2175.06,325597,12102,89,9030.43,315.2
CAM1984,2024-01-08,Affiliate,6307.7,1011856,24731,701,124241.67,1869.7
CAM1985,2024-04-18,Social,3017.88,270269,2626,52,13319.87,341.4
CAM1986,2024-07-24,Display,3817.25,257455,2775,35,6955.63,82.2
CAM1987,2024-01-20,Search,5349.33,489765,24272,1111,242616.92,4435.5
CAM1988,2024-12-20,Search,1578.08,236140,2913,177,38216.25,2321.7
CAM1989,2024-06-21,Social,7201.04,692723,7722,166,26214.66,264.0
CAM1990,2024-07-07,Social,4304.8,833087,31051,1037,133467.93,3000.4
CAM1991,2024-08-07,Email,6505.21,1092159,46123,999,219075.06,3267.7
CAM1992,2024-02-10,Search,4442.06,370532,9732,674,168539.49,3694.2
CAM1993,2024-04-05,Email,2864.73,165398,1495,61,10534.91,267.7
CAM1994,2024-03-30,Search,5042.59,426626,2270,137,27089.37,437.2
CAM1995,2024-09-10,Email,2578.41,290007,6535,423,84364.99,3172.0
CAM1996,2024-08-12,Affiliate,5533.64,447336,9647,272,69310.54,1152.5
CAM1997,2024-07-18,Social,6752.18,1344209,29284,628,86526.92,1181.5
CAM1998,2024-01-10,Email,6983.51,450224,18868,822,219879.65,3048.6
CAM1999,2024-04-24,Social,2047.75,310574,4054,60,11207.23,447.3
CAM2000,2024-04-20,Display,7282.16,669705,25140,395,38855.44,433.6
